"tumorMean"	"controlMean"	"tumorsd"	"controlsd"	"pvals3"
"hsa-miR-1275"	0.28631074	0.1844044	0.507988636878369	0.222039684181427	0.198129555545196
"hsa-miR-3157-5p"	0.08139638	0.1377499	0.178412246290792	0.251079638516958	0.199134257864008
"hsa-miR-3166"	0.01269022	0	0.0693472786509864	0	0.201741161127993
"hsa-miR-1227-3p"	0.11834556	0.05191752	0.344657193460588	0.118312799419588	0.202307160977355
"hsa-miR-943"	0.05623206	0.02849024	0.122716602254604	0.0917861062278591	0.203783117153971
"hsa-miR-132-3p"	55.63238868	46.58857186	33.8134649174413	36.8855704529642	0.204293206851088
"hsa-miR-380-5p"	0.0573865	0.1032168	0.144925707534226	0.208060590221862	0.204602906289316
"hsa-miR-744-3p"	12.88274042	10.86330452	10.0884149105136	4.76342146431223	0.204803566464168
"hsa-miR-135b-3p"	0.09940664	0.16657898	0.21314175853535	0.31393588168212	0.214045861938484
"hsa-miR-518b"	0.0303595	0.00713498	0.121173848218549	0.0504519274163039	0.215332045263405
"hsa-miR-676-5p"	0.29380112	0.21662928	0.363577488318046	0.244936484057335	0.216604674864623
"hsa-miR-27a-5p"	5.36176246	4.53581812	3.6197425108028	3.04079067586959	0.219723108425356
"hsa-miR-663a"	0.11217026	0.05589624	0.301806632423018	0.116549139304566	0.223275750629124
"hsa-miR-671-3p"	1.84402262	1.50442848	1.64588715489092	1.07112166719684	0.224809324576268
"hsa-miR-944"	0.19015708	0.12283276	0.326416911697661	0.213481980750903	0.225649294879512
"hsa-miR-3181"	0.02570988	0	0.149272215977257	0	0.229100097497959
"hsa-miR-383-5p"	0.01066614	0.05070086	0.0668201385860092	0.223696532396834	0.230241517231626
"hsa-miR-3909"	0.25481328	0.17318746	0.39556296125267	0.26814898613478	0.230434344808747
"hsa-miR-23a-5p"	2.6428131	2.16097438	1.88154680190824	2.16673681149851	0.238040524140252
"hsa-miR-3619-5p"	0.05417076	0.02108466	0.182612172676118	0.0745017357996963	0.239858300745892
"hsa-miR-1226-3p"	1.15850886	0.96865478	0.784668211399115	0.835863652549652	0.244461522917199
"hsa-miR-3923"	0.04204936	0.01133442	0.183694892107422	0.0564711472842151	0.263059010728649
"hsa-miR-31-5p"	10.7316863	14.07636054	17.9727196276868	11.1325516602742	0.26654952166522
"hsa-miR-302d-3p"	0.01632368	0.04067052	0.115425848219192	0.102991520359339	0.2685124034101
"hsa-miR-196b-3p"	0.32800102	0.25075332	0.421901838607256	0.259600258543191	0.273425010362622
"hsa-miR-877-3p"	0.13586376	0.20118004	0.265282179954883	0.329599895132114	0.277803603723292
"hsa-miR-99b-5p"	45016.2965732	42198.6138854	15065.0640870884	10416.1351030312	0.279669116213741
"hsa-miR-488-5p"	0.0298428	0.00483456	0.15838115777092	0.0341855016005324	0.279990661974414
"hsa-miR-1292-5p"	0.33964096	0.25675352	0.43359975518429	0.322988706796082	0.281233654940868
"hsa-miR-3613-3p"	0.53978242	0.41379982	0.688007547201607	0.448900764152981	0.281281483085016
"hsa-miR-212-3p"	3.03704378	2.55657556	2.5365614196689	1.85349256531297	0.282401986310175
"hsa-miR-3691-5p"	0.0826228	0.04938812	0.17312433076178	0.133323983169684	0.284972723330484
"hsa-miR-24-2-5p"	22.77296564	20.23188476	12.1418360748853	11.4995584110361	0.285268277668371
"hsa-miR-450b-3p"	0.01785426	0.00528666	0.0747013665128705	0.0373823313582767	0.290947286296148
"hsa-miR-3151-5p"	0.04703064	0.01409146	0.195018018911049	0.0996416692281899	0.291042606473281
"hsa-miR-570-3p"	0.65276292	0.49756264	0.859248280974995	0.613547428785266	0.301438007402313
"hsa-miR-137"	0.0852048	0.15508836	0.362694587157046	0.310512906469396	0.303293115091507
"hsa-miR-770-5p"	0.03317508	0.05691166	0.107635016593368	0.121417071590685	0.303519772094254
"hsa-miR-382-5p"	4.03617588	4.8784394	3.68670082434804	4.42510514415631	0.303743871296786
"hsa-miR-605-5p"	0.49221042	0.39259688	0.575760237781038	0.365065535315859	0.304515921191648
"hsa-miR-665"	0.0501327	0.07921334	0.12814335165556	0.157661834440447	0.314079373308389
"hsa-miR-3936"	0.04048974	0.0155456	0.155319420897816	0.0805373528195686	0.316693332104783
"hsa-miR-589-3p"	2.32864196	2.02872684	1.36929566538983	1.61144513929325	0.318456341998999
"hsa-miR-1178-3p"	0.00302412	0	0.0213837575912186	0	0.322223405950676
"hsa-miR-1193"	0.00127692	0	0.00902918791032726	0	0.322223405950676
"hsa-miR-1231"	0.01021084	0	0.0722015420561085	0	0.322223405950676
"hsa-miR-1252-5p"	0	0.00538868	0	0.0381037216964433	0.322223405950676
"hsa-miR-1257"	0.00512668	0	0.0362511019297345	0	0.322223405950676
"hsa-miR-1267"	0.00448726	0	0.0317297197494715	0	0.322223405950676
"hsa-miR-1323"	0.00928626	0	0.0656637741786139	0	0.322223405950676
"hsa-miR-135a-3p"	0	0.00437648	0	0.030946386857273	0.322223405950676
"hsa-miR-1539"	0.00291898	0	0.0206403055214791	0	0.322223405950676
"hsa-miR-1915-3p"	0	0.0040879	0	0.0289058181081249	0.322223405950676
"hsa-miR-198"	0.0073061	0	0.0516619285402703	0	0.322223405950676
"hsa-miR-302c-3p"	0	0.00905788	0	0.0640488837117401	0.322223405950676
"hsa-miR-3121-3p"	0	0.0050195	0	0.0354932248816587	0.322223405950676
"hsa-miR-3126-5p"	0.00448726	0	0.0317297197494715	0	0.322223405950676
"hsa-miR-3133"	0	0.00508638	0	0.0359661378969163	0.322223405950676
"hsa-miR-3144-5p"	0	0.00491468	0	0.034752035553619	0.322223405950676
"hsa-miR-3148"	0.00255386	0	0.0180585172420108	0	0.322223405950676
"hsa-miR-3152-3p"	0	0.00491468	0	0.034752035553619	0.322223405950676
"hsa-miR-3163"	0.00127692	0	0.00902918791032726	0	0.322223405950676
"hsa-miR-3168"	0	0.00465246	0	0.0328978601519916	0.322223405950676
"hsa-miR-3171"	0.00419964	0	0.0296959392254227	0	0.322223405950676
"hsa-miR-3173-3p"	0.01078618	0	0.0762698102109872	0	0.322223405950676
"hsa-miR-3195"	0	0.0050195	0	0.0354932248816587	0.322223405950676
"hsa-miR-3197"	0	0.00758582	0	0.0536398476286054	0.322223405950676
"hsa-miR-323b-5p"	0.00512668	0	0.0362511019297345	0	0.322223405950676
"hsa-miR-3622b-5p"	0.0066738	0	0.0471908923628278	0	0.322223405950676
"hsa-miR-3649"	0	0.00684688	0	0.0484147527797055	0.322223405950676
"hsa-miR-3663-3p"	0.00928626	0	0.0656637741786139	0	0.322223405950676
"hsa-miR-3683"	0	0.00554104	0	0.0391810695882591	0.322223405950676
"hsa-miR-373-5p"	0	0.0065045	0	0.045993760582279	0.322223405950676
"hsa-miR-3925-5p"	0.00302412	0	0.0213837575912186	0	0.322223405950676
"hsa-miR-4284"	0	0.0158233	0	0.111887627307491	0.322223405950676
"hsa-miR-4296"	0	0.00657258	0	0.0464751588789108	0.322223405950676
"hsa-miR-4322"	0.01437716	0	0.10166187330204	0	0.322223405950676
"hsa-miR-492"	0	0.00758582	0	0.0536398476286054	0.322223405950676
"hsa-miR-498"	0	0.0045462	0	0.0321464884863028	0.322223405950676
"hsa-miR-518e-3p"	0.00468788	0	0.0331483173738879	0	0.322223405950676
"hsa-miR-519d-3p"	0	0.00539376	0	0.0381396427209275	0.322223405950676
"hsa-miR-520b"	0.01009208	0	0.0713617820427713	0	0.322223405950676
"hsa-miR-520c-3p"	0.01009208	0	0.0713617820427713	0	0.322223405950676
"hsa-miR-520d-5p"	0.01437716	0	0.10166187330204	0	0.322223405950676
"hsa-miR-520e"	0	0.0050195	0	0.0354932248816587	0.322223405950676
"hsa-miR-520f-3p"	0.01437716	0	0.10166187330204	0	0.322223405950676
"hsa-miR-520g-3p"	0.00937576	0	0.0662966347477758	0	0.322223405950676
"hsa-miR-520h"	0.00468788	0	0.0331483173738879	0	0.322223405950676
"hsa-miR-522-3p"	0.01261276	0	0.0891856812547844	0	0.322223405950676
"hsa-miR-524-5p"	0.00468788	0	0.0331483173738879	0	0.322223405950676
"hsa-miR-525-5p"	0.00302412	0	0.0213837575912186	0	0.322223405950676
"hsa-miR-544a"	0.0080926	0	0.0572233233743025	0	0.322223405950676
"hsa-miR-549a"	0.00928626	0	0.0656637741786139	0	0.322223405950676
"hsa-miR-551b-5p"	0	0.00614948	0	0.0434833900877105	0.322223405950676
"hsa-miR-553"	0.00127692	0	0.00902918791032726	0	0.322223405950676
"hsa-miR-555"	0.01102578	0	0.0779640380587101	0	0.322223405950676
"hsa-miR-559"	0	0.01299502	0	0.0918886676365481	0.322223405950676
"hsa-miR-561-3p"	0.00987308	0	0.0698132181919728	0	0.322223405950676
"hsa-miR-564"	0	0.00614948	0	0.0434833900877105	0.322223405950676
"hsa-miR-572"	0.00255386	0	0.0180585172420108	0	0.322223405950676
"hsa-miR-609"	0	0.00439932	0	0.031107890046096	0.322223405950676
"hsa-miR-612"	0.00591566	0	0.0418300330119401	0	0.322223405950676
"hsa-miR-622"	0	0.00378434	0	0.026759324763155	0.322223405950676
"hsa-miR-657"	0.00512668	0	0.0362511019297345	0	0.322223405950676
"hsa-miR-888-3p"	0.01021084	0	0.0722015420561085	0	0.322223405950676
"hsa-miR-922"	0	0.0021854	0	0.0154531115960508	0.322223405950676
"hsa-miR-1273c"	0.00748758	0	0.0529451859267677	0	0.322223405950676
"hsa-miR-1914-3p"	0.00634256	0	0.0448486718608255	0	0.322223405950676
"hsa-miR-3120-3p"	0.0175566	0.0045462	0.0870340258444585	0.0321464884863028	0.325261364493224
"hsa-miR-3190-5p"	0.05098258	0.02567676	0.126415178432037	0.129910199644744	0.325996033928931
"hsa-miR-1284"	0.08140588	0.04571172	0.23077993948973	0.112221917328566	0.328681959194573
"hsa-miR-4326"	3.16008788	2.69122188	2.67715153895423	2.06046149256828	0.328976099354437
"hsa-miR-18b-5p"	0.25345688	0.34983976	0.554302753340816	0.420900163726897	0.33005728078715
"hsa-miR-183-3p"	0.0943575	0.13725866	0.209876725094854	0.231302992785778	0.333825245068491
"hsa-miR-548k"	0.11118698	0.05949972	0.349889631209118	0.151047089730057	0.341013905706605
"hsa-miR-582-5p"	12.84130462	10.54163644	16.530354126328	3.73293249789634	0.341559906738497
"hsa-miR-1913"	0.01902394	0.00657258	0.0803569978567352	0.0464751588789108	0.345806755773411
"hsa-miR-765"	0.2574384	0.33410972	0.379450424027935	0.431250675492783	0.3476221155144
"hsa-miR-191-5p"	503.69279026	476.79425604	137.751397663741	148.173588130334	0.349474329875536
"hsa-miR-1234-3p"	0.03862566	0.02067114	0.114932668749233	0.0720057722215719	0.351965694928067
"hsa-miR-449c-3p"	0.02529818	0.00684688	0.130580380430504	0.0484147527797055	0.352463927869957
"hsa-miR-598-3p"	23.85068618	20.4759515	24.2833421829779	8.02113699151739	0.354534057340499
"hsa-miR-221-5p"	0.9884526	0.86796434	0.770549125256655	0.50029512128178	0.356394628535272
"hsa-miR-3943"	0.00576418	0.01853706	0.0328117011642717	0.0921483574168795	0.359450948238703
"hsa-miR-548y"	0.08121854	0.0430875	0.265716766639125	0.136800663046974	0.369921309505736
"hsa-miR-1276"	0.03622124	0.0185147	0.121470080076613	0.075637446825603	0.384141661753719
"hsa-miR-1915-5p"	0.02361328	0.00972208	0.102405648278941	0.0484061531085561	0.388811442160038
"hsa-miR-1468-5p"	11.75444282	12.80576564	7.20126805056525	4.67402703073199	0.38900366472495
"hsa-miR-371a-5p"	0.01931508	0.0063668	0.0956096513300977	0.0450200745445851	0.389253239757964
"hsa-miR-380-3p"	0.04990406	0.0795029	0.166848624069894	0.175725180652161	0.389854422010197
"hsa-miR-1181"	0.05556724	0.03461412	0.125406515398809	0.118192811125122	0.392021531545625
"hsa-miR-548q"	0.33554804	0.26883744	0.434946774231757	0.33928075032093	0.394684147921927
"hsa-miR-125b-1-3p"	0.36720882	0.4419837	0.44098528257684	0.436559073737309	0.396246594075568
"hsa-miR-548a-5p"	0.00127692	0.00930492	0.00902918791032726	0.0657957203039833	0.396694626422999
"hsa-miR-449c-5p"	0.00420292	0.01264142	0.0297191323278456	0.0637892659840132	0.399409678000543
"hsa-miR-205-3p"	0.03250888	0.01190208	0.160878754290005	0.0611246978774187	0.40038884984261
"hsa-miR-196a-3p"	0.6910029	0.58942942	0.666848749666218	0.543639832962593	0.405943975550905
"hsa-miR-548l"	0.04050852	0.02068478	0.126230282331456	0.111770786214428	0.407802029369348
"hsa-miR-3139"	0.04111694	0.01607716	0.204521614855742	0.0644856448576625	0.412349096168852
"hsa-miR-3607-3p"	161.9809715	147.04057966	106.259907419505	74.9482361864446	0.418724954783512
"hsa-miR-466"	0.06536232	0.01238674	0.462181397060851	0.0523967400749516	0.424421596356388
"hsa-miR-148b-5p"	1.588248	1.4211134	1.13783675527975	0.938050976946719	0.424897487173524
"hsa-miR-182-3p"	0.00744222	0.01691844	0.0526244422908215	0.0682347309388133	0.438791775807698
"hsa-miR-346"	0.14719026	0.10988828	0.290352175231082	0.178215539730033	0.441043905956818
"hsa-miR-3648"	0.44857878	0.53229894	0.615505894436978	0.466938373921075	0.445501246625261
"hsa-miR-3611"	0.07566784	0.05188548	0.166091896577616	0.145153164643173	0.447696638261831
"hsa-miR-517a-3p"	0.01407272	0.0300074	0.0753068064287115	0.127567989317262	0.449139923116774
"hsa-miR-517b-3p"	0.01407272	0.0300074	0.0753068064287115	0.127567989317262	0.449139923116774
"hsa-miR-624-3p"	0.02806934	0.01502276	0.104956466740635	0.0608807160596952	0.449340474730669
"hsa-miR-421"	1.47719222	1.3253749	1.0752149257815	0.918793543994031	0.44969727371409
"hsa-miR-675-5p"	0.12298906	0.18987506	0.521400394841189	0.344799478488431	0.451374710167462
"hsa-miR-3656"	0.0128753	0.00483456	0.0705746984089936	0.0341855016005324	0.470815840353368
"hsa-miR-31-3p"	5.36348912	4.27581214	9.9530305987387	3.91499538673375	0.474703056107671
"hsa-miR-3651"	0.23682482	0.29789974	0.491512135325126	0.407927868934523	0.50061122715294
"hsa-miR-675-3p"	88.85979512	117.58109538	257.24298324994	155.284727616391	0.50104730151968
"hsa-miR-483-5p"	1.9018059	3.05683934	10.7009312666167	5.63013064765666	0.501489269554644
"hsa-miR-1255a"	0.0493846	0.03114666	0.170022083336974	0.0890227406619436	0.503700651782512
"hsa-miR-1262"	0.81408238	0.72271528	0.797420219276163	0.557912311426031	0.508531118425796
"hsa-miR-3605-5p"	0.19436244	0.15423226	0.365094620066073	0.229608089863506	0.512410888883034
"hsa-miR-2278"	0.04378804	0.0259896	0.172279776848289	0.0868043263341553	0.516217569054177
"hsa-miR-2116-5p"	0.1487926	0.11820532	0.285325213359516	0.177249013080864	0.521439442311233
"hsa-miR-1291"	0.91349808	0.80520038	0.858238071175578	0.826160581191829	0.521838279295225
"hsa-miR-1322"	0.00420292	0.01299502	0.0297191323278456	0.0918886676365481	0.522230940776813
"hsa-miR-3616-3p"	0.0609419	0.10073914	0.406876373902054	0.173374013172538	0.52678928041994
"hsa-miR-548n"	0.02077518	0.01175548	0.0845286776787014	0.0583839281866131	0.536332659338849
"hsa-miR-3150b-3p"	0.23524124	0.28266302	0.401678082095527	0.363085893960087	0.537173099452626
"hsa-miR-628-3p"	0.55655838	0.48224174	0.6069911816199	0.594221430110084	0.537586083982217
"hsa-miR-3661"	0.01078618	0.02159722	0.0762698102109872	0.0987072555216894	0.541494053721699
"hsa-miR-205-5p"	44.0443208	19.3142028	275.491781435987	73.452156059987	0.542148207848634
"hsa-miR-1294"	0.09775348	0.07576014	0.177756879119704	0.185528908988793	0.546406548276836
"hsa-miR-30e-3p"	7897.4738258	8203.28704152	3167.65268367102	1784.8988001605	0.553754771066874
"hsa-miR-938"	0.0071219	0.01349602	0.0358359012029921	0.0667954451876467	0.553896153851435
"hsa-miR-378b"	0.02820042	0.0173641	0.10552557492953	0.0766895067569381	0.558421577422934
"hsa-miR-3135a"	0.01089372	0.0040879	0.0770302328434752	0.0289058181081249	0.560706055839123
"hsa-miR-3124-5p"	0.02410556	0.01309608	0.119510686173239	0.0656022365596336	0.569667279514986
"hsa-miR-3607-5p"	0.847478	0.95146192	0.77170092482415	1.0321320900152	0.569718162793123
"hsa-miR-933"	0.01021084	0.0040879	0.0722015420561085	0.0289058181081249	0.579667956569191
"hsa-miR-3132"	0.01837662	0.00994754	0.0913977845725542	0.0567161386430705	0.581016397063678
"hsa-miR-3919"	0.01080704	0.0193462	0.0764173126855427	0.0781972957797474	0.582034947742964
"hsa-miR-449b-3p"	0.02646056	0.01719414	0.096496034088572	0.0696645618262929	0.583321045794387
"hsa-miR-548v"	0.80801368	0.88451314	0.697506487983297	0.697293098738725	0.584622004374438
"hsa-miR-202-5p"	0.26498028	0.2166921	0.377628589614297	0.494826957014856	0.584650443145517
"hsa-miR-526b-5p"	0.0487229	0.0359728	0.123193254230282	0.112233210197084	0.58975354804087
"hsa-miR-187-5p"	0.04703284	0.06471954	0.184092889744343	0.141790305408678	0.591727904607608
"hsa-miR-3150a-3p"	0.01156852	0.02717362	0.0731475103662818	0.192146509713864	0.593368271003928
"hsa-miR-517c-3p"	0.01455846	0.0063668	0.102943857896331	0.0450200745445851	0.607877394183958
"hsa-miR-26b-5p"	910.24485776	947.95819744	390.855789040874	344.350273045582	0.609863209655998
"hsa-miR-3618"	0.00928626	0.0040879	0.0656637741786139	0.0289058181081249	0.610086833017671
"hsa-miR-3137"	0.03015286	0.02183954	0.0872769160452393	0.0767079541287657	0.614076834108142
"hsa-miR-29b-2-5p"	64.59978794	62.39073656	26.4280771017442	15.9723516802768	0.614346869543771
"hsa-miR-1179"	0.11825626	0.14482326	0.261646126848086	0.264489852062712	0.614736031155843
"hsa-miR-3161"	0.27558582	0.22880676	0.540302697228919	0.374720880730186	0.616187096736922
"hsa-miR-520a-3p"	0.01248418	0.0204782	0.0651346658915487	0.0956061377008905	0.626347310533733
"hsa-miR-96-3p"	0.01886338	0.01189318	0.0825091051403221	0.0591251861895295	0.628479416851182
"hsa-miR-3126-3p"	0.01435922	0.0240643	0.0677575816772303	0.128496601273285	0.638020154008588
"hsa-miR-541-3p"	0.16935878	0.19956278	0.294187937612586	0.369784984896065	0.652334030093729
"hsa-miR-98-5p"	62.29286298	60.45735124	20.7062352409279	20.301046566612	0.655441312791699
"hsa-miR-99a-5p"	824.27598778	856.63221358	479.406618436209	185.239096700955	0.657717922512926
"hsa-miR-887-3p"	4.3351886	4.07486174	3.53690572012485	2.18386082475524	0.659054037344951
"hsa-miR-324-3p"	16.35157346	17.09735622	9.86167255256108	6.68462121335729	0.659135710981758
"hsa-miR-3145-3p"	0.02045072	0.01398186	0.0781472964787676	0.0692075616495033	0.662224770401883
"hsa-miR-26a-2-3p"	2.8208611	2.68660976	1.71034155979032	1.35835291184202	0.664830429361705
"hsa-miR-505-3p"	40.7453222	42.45988638	19.057425486481	20.4399076172725	0.665369720877094
"hsa-miR-3685"	0.00827034	0.01301822	0.0584801349671835	0.0523229449084184	0.669719970254322
"hsa-miR-3622a-5p"	0.00937576	0.01552064	0.0662966347477758	0.0804568208013441	0.677779999244856
"hsa-miR-3917"	0.45782618	0.42152646	0.454457514244145	0.427050930805693	0.681540695147738
"hsa-miR-652-3p"	18.73178932	18.22212044	7.53709456444833	4.75517124828929	0.686963925041311
"hsa-miR-519a-5p"	0.03755206	0.0283607	0.127890980065598	0.102589581578735	0.692705134940355
"hsa-miR-940"	1.9866173	2.10361052	1.56977902974053	1.42608892976085	0.697341345821419
"hsa-miR-3117-3p"	0.45164664	0.49385664	0.536343035861921	0.546135311584277	0.697440243926789
"hsa-miR-145-3p"	44.14347054	42.1990147	21.3746300740824	28.2300336724152	0.698698208278598
"hsa-miR-202-3p"	0.00763294	0.01134564	0.0379710480193819	0.0567812946257653	0.701686477887366
"hsa-miR-100-3p"	0.1393344	0.15928474	0.257411356331869	0.268952806513299	0.705560751721553
"hsa-miR-3944-3p"	0.18597822	0.16122254	0.380554358859106	0.280922579773467	0.712194909680518
"hsa-miR-541-5p"	0.0068666	0.00395582	0.0485541942369555	0.0279718714715337	0.714377932903256
"hsa-miR-3620-3p"	0.07926296	0.06766592	0.168284382205734	0.147649902927443	0.714950978366952
"hsa-miR-1909-5p"	0.01089372	0.00656188	0.0770302328434752	0.0343068275525441	0.717551005709502
"hsa-miR-3159"	0.00420292	0.00713498	0.0297191323278456	0.0504519274163039	0.724220188223178
"hsa-miR-92a-1-5p"	1.42066428	1.48844866	1.08970769664457	0.815295667458372	0.725513860036674
"hsa-miR-548s"	0.23242818	0.25508158	0.356067441146075	0.2852904038146	0.726318706560085
"hsa-miR-3609"	0.12902512	0.1479141	0.25792712625339	0.292594301160013	0.732770341161596
"hsa-miR-95-3p"	3.8976034	3.63337158	4.99094413863057	2.31054933914261	0.735098406572638
"hsa-miR-670-5p"	0.0138127	0.01911064	0.0793396747050044	0.0782423088931365	0.73744350173818
"hsa-miR-1258"	0.27408332	0.2235938	0.998787493416391	0.360561294960952	0.737854862500543
"hsa-miR-149-3p"	0.01828564	0.01365878	0.0808817566831574	0.0553612734198275	0.739338547792453
"hsa-miR-544b"	0.01089372	0.00664914	0.0770302328434752	0.0470165198305872	0.740310415057637
"hsa-miR-3616-5p"	0.01455846	0.02071344	0.102943857896331	0.0854112279029173	0.745619179527941
"hsa-miR-499a-5p"	0.30189508	0.27752096	0.34590116283801	0.431745962859962	0.756082067843781
"hsa-miR-573"	0.00968376	0.01315082	0.0489671122695923	0.0661745558833204	0.766535993794997
"hsa-miR-1243"	0.00595994	0.0040879	0.034144637812747	0.0289058181081249	0.767955834216879
"hsa-miR-3622b-3p"	0.01272352	0.01638104	0.0541476423136986	0.0687268504918491	0.768203039852785
"hsa-miR-3918"	0.00751138	0.00528666	0.0378991596293078	0.0373823313582767	0.768227187966717
"hsa-miR-454-5p"	0.33828712	0.31779908	0.334158924997211	0.360650826171517	0.768881609112683
"hsa-miR-3606-5p"	0.00468302	0.00697688	0.0331139519843223	0.049333991595248	0.785520205786056
"hsa-miR-3177-3p"	0.01990138	0.01483814	0.0806890770489781	0.104921494141954	0.787387400920677
"hsa-miR-186-3p"	0.31010684	0.29093794	0.345857447159267	0.365960357648838	0.788352973450572
"hsa-miR-3200-5p"	0.04261296	0.0359603	0.150877130890109	0.100145090534347	0.795667692133608
"hsa-miR-877-5p"	1.28823376	1.24435548	0.901483440790213	0.870601913635342	0.804985262868595
"hsa-miR-3692-3p"	0.02228524	0.01839616	0.0963170512936334	0.0675411592182523	0.81571013920937
"hsa-miR-483-3p"	8.57550338	6.84015582	54.9220309622063	13.1782490037695	0.82881915475303
"hsa-miR-3659"	0.01256494	0.01040282	0.0591822619380027	0.0526951028478986	0.847415287382114
"hsa-miR-3653"	8.44419846	8.61224738	4.047114167315	4.99035091081533	0.853672689096174
"hsa-miR-3684"	0.12498334	0.11731644	0.230342386128147	0.181407101783576	0.853709164844239
"hsa-miR-33b-3p"	0.07983886	0.07352194	0.179662021896104	0.162736747788544	0.854189899571251
"hsa-miR-1914-5p"	0.04152736	0.04625404	0.146283234848792	0.110462056536181	0.855725537872883
"hsa-miR-1912"	0.01542242	0.01312686	0.0648153978490467	0.0657769500462598	0.860832839354164
"hsa-miR-3186-5p"	0.00420292	0.00537918	0.0297191323278456	0.0380365465522305	0.86357012710343
"hsa-miR-361-5p"	163.10426716	164.53019806	48.5158905218768	33.049415387038	0.864027687852282
"hsa-miR-3178"	0.01252494	0.01459174	0.0645242873312722	0.0591016923245426	0.867700233041646
"hsa-miR-1238-3p"	0.03733146	0.04118978	0.13326433697565	0.13037241720083	0.883952916947247
"hsa-let-7a-2-3p"	7.17078318	7.30313674	5.53217192367286	3.63383192102439	0.887893453647875
"hsa-miR-3115"	0.0133962	0.01154046	0.0759753524116975	0.0577964539471559	0.890968633177091
"hsa-miR-3187-3p"	0.1054491	0.09936596	0.230780099423871	0.227961398390342	0.894779714343384
"hsa-miR-3652"	0.07322936	0.0774894	0.175147336049438	0.14638281678628	0.895290513818936
"hsa-miR-615-5p"	0.2719783	0.26313494	0.35397906144978	0.334917597611492	0.898158878981121
"hsa-miR-488-3p"	0.02661066	0.02914876	0.118720603691189	0.103723427878762	0.909599997526991
"hsa-miR-18b-3p"	0.13301376	0.13879276	0.291072938269428	0.217582832334719	0.910718481050888
"hsa-miR-542-5p"	6.011893	5.84275788	10.8153428520604	2.65567253356409	0.914870846855639
"hsa-miR-548b-5p"	0.03013518	0.03359656	0.120737475399921	0.202157987936911	0.917473494867932
"hsa-miR-1278"	0.01232518	0.0136418	0.0710572429850779	0.0549718518627896	0.917688986518061
"hsa-miR-545-3p"	0.04536922	0.04770188	0.122415682869057	0.127674621925351	0.925894005719361
"hsa-miR-1226-5p"	0.00748758	0.00657258	0.0529451859267677	0.0464751588789108	0.927016407083055
"hsa-miR-3657"	0.00928626	0.01032832	0.0656637741786139	0.0511740196717524	0.929662278202643
"hsa-miR-518c-5p"	0.0059648	0.00537918	0.0341777816000694	0.0380365465522305	0.935625530570204
"hsa-miR-3144-3p"	0.07579306	0.079196	0.250097113736735	0.183676840824269	0.938361598015039
"hsa-miR-579-3p"	0.08472538	0.0814026	0.254408310794321	0.185685570502659	0.940701065495416
"hsa-miR-375"	126.73800594	123.9161179	241.160498611987	118.699264687198	0.941030444068826
"hsa-miR-1911-5p"	0.087358	0.08369434	0.360989705775663	0.255188739458529	0.953403129859074
"hsa-miR-3660"	0.00419964	0.0045462	0.0296959392254227	0.0321464884863028	0.955460306260782
"hsa-miR-107"	46.84636986	47.05683084	14.0953282752907	26.9109589212272	0.96106130468963
"hsa-miR-3193"	0.25078316	0.24759806	0.343923260786553	0.306245099448032	0.961094435873793
"hsa-miR-1260b"	0.01858422	0.01908452	0.0847335966617512	0.0665537130868177	0.973878032229591
"hsa-miR-1281"	0.00718788	0.0069804	0.0508259869035516	0.0493588817539458	0.983521129991527
"hsa-miR-378a-3p"	292.00187396	291.60933548	172.955898739596	197.738901670403	0.991591825404206
"hsa-miR-3687"	0.37914412	0.37972562	0.424819900813233	0.435255887040044	0.994619666187201
"hsa-miR-3650"	0.022655	0.0227537	0.0816233657698078	0.0786497195581881	0.995099846235454
"hsa-miR-1182"	0	0	0	0	NA
"hsa-miR-1197"	0	0	0	0	NA
"hsa-miR-1204"	0	0	0	0	NA
"hsa-miR-1224-3p"	0	0	0	0	NA
"hsa-miR-1246"	0	0	0	0	NA
"hsa-miR-1260a"	0	0	0	0	NA
"hsa-miR-1286"	0	0	0	0	NA
"hsa-miR-1290"	0	0	0	0	NA
"hsa-miR-1303"	0	0	0	0	NA
"hsa-miR-1469"	0	0	0	0	NA
"hsa-miR-1827"	0	0	0	0	NA
"hsa-miR-1908-5p"	0	0	0	0	NA
"hsa-miR-1909-3p"	0	0	0	0	NA
"hsa-miR-2113"	0	0	0	0	NA
"hsa-miR-2115-5p"	0	0	0	0	NA
"hsa-miR-2117"	0	0	0	0	NA
"hsa-miR-219a-2-3p"	0	0	0	0	NA
"hsa-miR-3141"	0	0	0	0	NA
"hsa-miR-3142"	0	0	0	0	NA
"hsa-miR-3153"	0	0	0	0	NA
"hsa-miR-3162-5p"	0	0	0	0	NA
"hsa-miR-3167"	0	0	0	0	NA
"hsa-miR-3182"	0	0	0	0	NA
"hsa-miR-3663-5p"	0	0	0	0	NA
"hsa-miR-3675-3p"	0	0	0	0	NA
"hsa-miR-3679-5p"	0	0	0	0	NA
"hsa-miR-3681-3p"	0	0	0	0	NA
"hsa-miR-3689a-5p"	0	0	0	0	NA
"hsa-miR-3689b-5p"	0	0	0	0	NA
"hsa-miR-3692-5p"	0	0	0	0	NA
"hsa-miR-3907"	0	0	0	0	NA
"hsa-miR-3915"	0	0	0	0	NA
"hsa-miR-3921"	0	0	0	0	NA
